paper_id,title,authors,year,venue,url
ca4c9de3e60d8e80426d3f18b6d87a5946bfa94e,Retrofitting XoM for Stripped Binaries without Embedded Data Relocation,Chenke Luo; Jiang Ming; Mengfei Xie; Guojun Peng; Jianming Fu,2024,Network and Distributed System Security Symposium,https://www.semanticscholar.org/paper/ca4c9de3e60d8e80426d3f18b6d87a5946bfa94e
18b51fdb5cfe583927bc883800e46d478f8acad8,Eclipse: Preventing Speculative Memory-error Abuse with Artificial Data Dependencies,Neophytos Christou; Alexander J. Gaidis; Vaggelis Atlidakis; V. Kemerlis,2024,Conference on Computer and Communications Security,https://www.semanticscholar.org/paper/18b51fdb5cfe583927bc883800e46d478f8acad8
fc2f5ae27db2a6e4f145368e269fa7bd973f45c3,ROLoad-PMP: Securing Sensitive Operations for Kernels and Bare-Metal Firmware,Wende Tan; Chenyang Li; Yangyu Chen; Yuan Li; Chao Zhang; Jianping Wu,2024,IEEE transactions on computers,https://www.semanticscholar.org/paper/fc2f5ae27db2a6e4f145368e269fa7bd973f45c3
4fe23a00bea10d502aed2779135cbd0de06e0bfd,KPAC: Efficient Emulation of the ARM Pointer Authentication Instructions,Illia Ostapyshyn; Gabriele Serra; Tim Thomas; Daniel Lohmann,2024,IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems,https://www.semanticscholar.org/paper/4fe23a00bea10d502aed2779135cbd0de06e0bfd
48187065f94df978352dbe9325dcda29f9c34f84,Key-area Cyberspace Mimic Defense Against Data-Oriented Attacks,Ping Chen; Jin Wei; Jiwei Chen; Zhuyang Yu,2024,Security and Safety,https://www.semanticscholar.org/paper/48187065f94df978352dbe9325dcda29f9c34f84
92276c9868f6488744e40c18835c76b8588a2d35,Software Security Analysis in 2030 and Beyond: A Research Roadmap,Marcel Böhme; Eric Bodden; T. Bultan; Cristian Cadar; Yang Liu; Giuseppe Scanniello,2024,ACM Transactions on Software Engineering and Methodology,https://www.semanticscholar.org/paper/92276c9868f6488744e40c18835c76b8588a2d35
166e9111fc7908028ea0e4dc951ea701aa24720d,Cage: Hardware-Accelerated Safe WebAssembly,Martin Fink; Dimitrios Stavrakakis; Dennis Sprokholt; Soham Chakraborty; Jan-Erik Ekberg; Pramod Bhatotia,2024,IEEE/ACM International Symposium on Code Generation and Optimization,https://www.semanticscholar.org/paper/166e9111fc7908028ea0e4dc951ea701aa24720d
985e868ea72889b3fb6e607ee0ca10755ec4fe22,SoK: Runtime Integrity,Mahmoud Ammar; Adam Caulfield; Ivan De Oliveira Nunes,2024,arXiv.org,https://www.semanticscholar.org/paper/985e868ea72889b3fb6e607ee0ca10755ec4fe22
52d26ca5b216873f260cc8650687cd874b01144c,"Control-Flow Attestation: Concepts, Solutions, and Open Challenges",Zhanyu Sha; Carlton Shepherd; Amir Rafi; K. Markantonakis,2024,Computers & security,https://www.semanticscholar.org/paper/52d26ca5b216873f260cc8650687cd874b01144c
69a5a4d9a612331617d8115274f542e8f3ef5e6f,TME-Box: Scalable In-Process Isolation through Intel TME-MK Memory Encryption,Martin Unterguggenberger; Lukas Lamster; David Schrammel; Martin Schwarzl; Stefan Mangard,2024,Network and Distributed System Security Symposium,https://www.semanticscholar.org/paper/69a5a4d9a612331617d8115274f542e8f3ef5e6f
91af3581361c3ea8657ebea3ec3dcf2ca9e208aa,kCPA: Towards Sensitive Pointer Full Life Cycle Authentication for OS Kernels,Yutian Yang; Jinjiang Tu; Wenbo Shen; Songbo Zhu; Rui Chang; Yajin Zhou,2024,IEEE Transactions on Dependable and Secure Computing,https://www.semanticscholar.org/paper/91af3581361c3ea8657ebea3ec3dcf2ca9e208aa
7011d07d5dd5642a58eaddd7e1f4313877da924a,Beyond the Edges of Kernel Control-Flow Hijacking Protection with HEK-CFI,Lukas Maar; Pascal Nasahl; S. Mangard,2024,ACM Asia Conference on Computer and Communications Security,https://www.semanticscholar.org/paper/7011d07d5dd5642a58eaddd7e1f4313877da924a
c1887620ce3174212ba9620054334be7198a3d19,ISLAB: Immutable Memory Management Metadata for Commodity Operating System Kernels,Marius Momeu; Fabian Kilger; Christopher Roemheld; Simon Schnückel; Sergej Proskurin; M. Polychronakis; V. Kemerlis,2024,ACM Asia Conference on Computer and Communications Security,https://www.semanticscholar.org/paper/c1887620ce3174212ba9620054334be7198a3d19
59c648b7daec70aaccc830fc423acaf53bf16d95,Comprehensive Memory Safety Validation: An Alternative Approach to Memory Safety,Kaiming Huang; Mathias Payer; Zhiyun Qian; Jack Sampson; Gang Tan; Trent Jaeger,2024,IEEE Security and Privacy,https://www.semanticscholar.org/paper/59c648b7daec70aaccc830fc423acaf53bf16d95
c267aa7c1b8463bf80e3ec4b7ad70360d3f4d217,Making 'syscall' a Privilege not a Right,Fangfei Yang; Anjo Vahldiek-Oberwagner; Chia-Che Tsai; Kelly Kaoudis; Nathan Dautenhahn,2024,arXiv.org,https://www.semanticscholar.org/paper/c267aa7c1b8463bf80e3ec4b7ad70360d3f4d217
f75549949e991bfc0146b9c8f84f597ed0329167,ShadowBound: Efficient Heap Memory Protection Through Advanced Metadata Management and Customized Compiler Optimization,Zheng Yu; Ganxiang Yang; Xinyu Xing,2024,USENIX Security Symposium,https://www.semanticscholar.org/paper/f75549949e991bfc0146b9c8f84f597ed0329167
dbfe4b35a42b6eca41b87a59e963e3f1abed3031,Orbital Shield: Rethinking Satellite Security in the Commercial Off-the-Shelf Era,Nikita Yadav; Franziska Vollmer; A. Sadeghi; Georgios Smaragdakis; Alexios Voulimeneas,2024,2024 Security for Space Systems (3S),https://www.semanticscholar.org/paper/dbfe4b35a42b6eca41b87a59e963e3f1abed3031
b044cff66f8fb6274929d636e77de25a7da5bead,Enforcing C/C++ Type and Scope at Runtime for Control-Flow and Data-Flow Integrity,Mohannad Ismail; Christopher Jelesnianski; Yeongjin Jang; Changwoo Min; Wenjie Xiong,2024,International Conference on Architectural Support for Programming Languages and Operating Systems,https://www.semanticscholar.org/paper/b044cff66f8fb6274929d636e77de25a7da5bead
39f39a0964486a452a912bfb7ff8bac159d4f818,Pythia: Compiler-Guided Defense Against Non-Control Data Attacks,Sharjeel Khan; Bodhisatwa Chatterjee; Santosh Pande,2024,International Conference on Architectural Support for Programming Languages and Operating Systems,https://www.semanticscholar.org/paper/39f39a0964486a452a912bfb7ff8bac159d4f818
fb375e6ccc615b9c8a0c193069d83e4a046ba618,SoftBound+CETS Revisited: More Than a Decade Later,Benjamin Orthen; Oliver Braunsdorf; Philipp Zieris; Julian Horsch,2024,EuroSec@EUROSYS,https://www.semanticscholar.org/paper/fb375e6ccc615b9c8a0c193069d83e4a046ba618
f865adb590302755758e3e35f834930fdbeac0f0,Securing Monolithic Kernels using Compartmentalization,S. Lim; Sidhartha Agrawal; Xueyuan Han; David Eyers; Dan O'Keeffe; Thomas Pasquier,2024,arXiv.org,https://www.semanticscholar.org/paper/f865adb590302755758e3e35f834930fdbeac0f0
346569b4b9dbad46d4cb10a3710cbdfa83617ae0,Combined Static Analysis and Machine Learning Prediction for Application Debloating,Chris Porter; Sharjeel Khan; Kangqi Ni; Santosh Pande,2024,arXiv.org,https://www.semanticscholar.org/paper/346569b4b9dbad46d4cb10a3710cbdfa83617ae0
a6c06db2a3376a0639862826b4bcc1b68ac52fdb,"Detection, exploitation and mitigation of memory errors",Oscar Llorente-Vazquez; Igor Santos-Grueiro; Iker Pastor-López; P. G. Bringas,2024,Logic Journal of the IGPL,https://www.semanticscholar.org/paper/a6c06db2a3376a0639862826b4bcc1b68ac52fdb
2b758d23e2a0d2fa5a09945b470b7cf9200a1299,DSLR–: A low-overhead data structure layout randomization for defending data-oriented programming,Jin Wei; Ping Chen,2023,Journal of computing and security,https://www.semanticscholar.org/paper/2b758d23e2a0d2fa5a09945b470b7cf9200a1299
c69cf9892e8209620e64cb6276013df8fa748292,SysXCHG: Refining Privilege with Adaptive System Call Filters,Alexander J. Gaidis; Vaggelis Atlidakis; V. Kemerlis,2023,Conference on Computer and Communications Security,https://www.semanticscholar.org/paper/c69cf9892e8209620e64cb6276013df8fa748292
6647dc71f98daa99b26b1969356f14c79a9ba3d9,PANIC: PAN-assisted Intra-process Memory Isolation on ARM,Jiali Xu; Mengyao Xie; Chenggang Wu; Yinqian Zhang; Qijing Li; Xuan Huang; Yuanming Lai; Yan Kang; Wei Wang; Qiang Wei; Zhe Wang,2023,Conference on Computer and Communications Security,https://www.semanticscholar.org/paper/6647dc71f98daa99b26b1969356f14c79a9ba3d9
8286278ab17d9337a0502ae4ff1cd65b67f78da9,Cryptographically Enforced Memory Safety,Martin Unterguggenberger; David Schrammel; Lukas Lamster; Pascal Nasahl; S. Mangard,2023,Conference on Computer and Communications Security,https://www.semanticscholar.org/paper/8286278ab17d9337a0502ae4ff1cd65b67f78da9
9ac2b7b97e5592179c240cc58883d03626e799b2,Put Your Memory in Order: Efficient Domain-based Memory Isolation for WASM Applications,Hanwen Lei; Ziqi Zhang; Shaokun Zhang; Peng Jiang; Zhineng Zhong; Ningyu He; Ding Li; Yao Guo; Xiangqun Chen,2023,Conference on Computer and Communications Security,https://www.semanticscholar.org/paper/9ac2b7b97e5592179c240cc58883d03626e799b2
229f38734a2acda2feebd54d57e1900acb20473e,Window Canaries: Re-Thinking Stack Canaries for Architectures With Register Windows,Kai Lehniger; Peter Langendörfer,2023,IEEE Transactions on Dependable and Secure Computing,https://www.semanticscholar.org/paper/229f38734a2acda2feebd54d57e1900acb20473e
0ca2a2ccff6833e405e133cc645a9b8a30136ca6,Assessing the Impact of Efficiently Protecting Ten Million Stack Objects from Memory Errors Comprehensively,Kaiming Huang; Jack Sampson; Trent Jaeger,2023,IEEE Cybersecurity Development,https://www.semanticscholar.org/paper/0ca2a2ccff6833e405e133cc645a9b8a30136ca6
6eb59f184443b0737d94dd150a76cbff9111da42,Top of the Heap: Efficient Memory Error Protection of Safe Heap Objects,Kaiming Huang; Mathias Payer; Zhiyun Qian; Jack Sampson; Gang Tan; Trent Jaeger,2023,Conference on Computer and Communications Security,https://www.semanticscholar.org/paper/6eb59f184443b0737d94dd150a76cbff9111da42
b1a2a35c87c9e48d1c7aa9ca04883dfe272ac852,Capacity: Cryptographically-Enforced In-Process Capabilities for Modern ARM Architectures,Kha Dinh Duy; Kyuwon Cho; Taehyun Noh; Hojoon Lee,2023,Conference on Computer and Communications Security,https://www.semanticscholar.org/paper/b1a2a35c87c9e48d1c7aa9ca04883dfe272ac852
ba110a6fdc1498235ed7699e41824eec3afdf7d4,Endoprocess: Programmable and Extensible Subprocess Isolation,Fangfei Yang; Weijie Huang; Kelly Kaoudis; Anjo Vahldiek-Oberwagner; Nathan Dautenhahn,2023,New Security Paradigms Workshop,https://www.semanticscholar.org/paper/ba110a6fdc1498235ed7699e41824eec3afdf7d4
4d08e5e5bc526e34a7419e2cd91a086131eb5fee,BinWrap: Hybrid Protection against Native Node.js Add-ons,G. Christou; Grigoris Ntousakis; Eric Lahtinen; S. Ioannidis; V. Kemerlis; Nikos Vasilakis,2023,ACM Asia Conference on Computer and Communications Security,https://www.semanticscholar.org/paper/4d08e5e5bc526e34a7419e2cd91a086131eb5fee
db9e92aefd606f1d8636a885d9689f028b79f52f,Multi-Tag: A Hardware-Software Co-Design for Memory Safety based on Multi-Granular Memory Tagging,Martin Unterguggenberger; David Schrammel; Pascal Nasahl; R. Schilling; Lukas Lamster; S. Mangard,2023,ACM Asia Conference on Computer and Communications Security,https://www.semanticscholar.org/paper/db9e92aefd606f1d8636a885d9689f028b79f52f
460d162cadf34a12952b5e97d5275f9543e5ef9c,A Generic Framework to Develop and Verify Security Mechanisms at the Microarchitectural Level: Application to Control-Flow Integrity,Matthieu Baty; Pierre Wilke; Guillaume Hiet; Arnaud Fontaine; Alix Trieu,2023,IEEE Computer Security Foundations Symposium,https://www.semanticscholar.org/paper/460d162cadf34a12952b5e97d5275f9543e5ef9c
47dcc6fc312f93f63830f2c8a6500b7fc280612a,Accelerating Type Confusion Detection by Identifying Harmless Type Castings,Xiaokang Fan; Sifan Long; Chun Huang; Canqun Yang; Fa Li,2023,ACM International Conference on Computing Frontiers,https://www.semanticscholar.org/paper/47dcc6fc312f93f63830f2c8a6500b7fc280612a
9c284beaab1bb2f87e9325fb6f1de34792d88cf4,R2C: AOCR-Resilient Diversity with Reactive and Reflective Camouflage,Felix Berlakovich; Stefan Brunthaler,2023,European Conference on Computer Systems,https://www.semanticscholar.org/paper/9c284beaab1bb2f87e9325fb6f1de34792d88cf4
50a4e4b080db675e5f24a1c7ee06c4d7c8a99515,Dancing With Wolves: An Intra-Process Isolation Technique With Privileged Hardware,Chenggang Wu; Mengyao Xie; Zhe Wang; Yinqian Zhang; Kangjie Lu; Xiaofeng Zhang; Yuanming Lai; Yan Kang; Min Yang; Tao Li,2023,IEEE Transactions on Dependable and Secure Computing,https://www.semanticscholar.org/paper/50a4e4b080db675e5f24a1c7ee06c4d7c8a99515
b4e22b167a8f7db7eac8d246c7f2f109b4b6c848,WarpAttack: Bypassing CFI through Compiler-Introduced Double-Fetches,Jianhao Xu; L. Bartolomeo; Flavio Toffalini; Bing Mao; Mathias Payer,2023,IEEE Symposium on Security and Privacy,https://www.semanticscholar.org/paper/b4e22b167a8f7db7eac8d246c7f2f109b4b6c848
6c6668509efff12cb7cd6476bc56d3c50d548786,Practical Program Modularization with Type-Based Dependence Analysis,Kangjie Lu,2023,IEEE Symposium on Security and Privacy,https://www.semanticscholar.org/paper/6c6668509efff12cb7cd6476bc56d3c50d548786
56a2e6261ae60f0f03f8747c41f94659376bb45e,Control Flow and Pointer Integrity Enforcement in a Secure Tagged Architecture,Ravi Theja Gollapudi; Gokturk Yuksek; David Demicco; Matthew Cole; Gaurav Kothari; Rohit Kulkarni; Xin Zhang; K. Ghose; Aravind Prakash; Zerksis D. Umrigar,2023,IEEE Symposium on Security and Privacy,https://www.semanticscholar.org/paper/56a2e6261ae60f0f03f8747c41f94659376bb45e
637f21f4f1b3dbc60f3271c5501646d0d402484a,InversOS: Efficient Control-Flow Protection for AArch64 Applications with Privilege Inversion,Zhuojia Shen; John Criswell,2023,arXiv.org,https://www.semanticscholar.org/paper/637f21f4f1b3dbc60f3271c5501646d0d402484a
25d13e5b6fa361112378f8f3c024cd8b74a493a5,Remote attestation of confidential VMs using ephemeral vTPMs,Vikram Narayanan; Claudio Carvalho; Angelo Ruocco; Gheorghe Alm'asi; J. Bottomley; Mengmei Ye; Tobin Feldman-Fitzthum; Daniele Buono; H. Franke; A. Burtsev,2023,Asia-Pacific Computer Systems Architecture Conference,https://www.semanticscholar.org/paper/25d13e5b6fa361112378f8f3c024cd8b74a493a5
49dd66ccb55769700eb4b09a1cca41d147cf423b,FineIBT: Fine-grain Control-flow Enforcement with Indirect Branch Tracking,Alexander J. Gaidis; João Moreira; Ke Sun; Alyssa Milburn; Vaggelis Atlidakis; V. Kemerlis,2023,International Symposium on Recent Advances in Intrusion Detection,https://www.semanticscholar.org/paper/49dd66ccb55769700eb4b09a1cca41d147cf423b
d46af0dcf73fbeffe4cafd209b086967b4ba9291,"Design, Implementation, and Automation of a Risk Management Approach for Man-at-the-End Software Protection",C. Basile; B. D. Sutter; D. Canavese; L. Regano; Bart Coppens,2023,Computers & security,https://www.semanticscholar.org/paper/d46af0dcf73fbeffe4cafd209b086967b4ba9291
315cdf88d51d07f4a97b0c3a410ba9b09e974ba5,"Protect the System Call, Protect (Most of) the World with BASTION",Christopher Jelesnianski; Mohannad Ismail; Yeongjin Jang; Dan Williams; Changwoo Min,2023,International Conference on Architectural Support for Programming Languages and Operating Systems,https://www.semanticscholar.org/paper/315cdf88d51d07f4a97b0c3a410ba9b09e974ba5
13f26d3413303f910349c945bb1814b54dcd4666,KPDFI: Efficient data flow integrity based on key property against data corruption attack,Xiaofan Nie; Liwei Chen; Haolai Wei; Yuantong Zhang; Ningning Cui; Gang Shi,2023,Computers & security,https://www.semanticscholar.org/paper/13f26d3413303f910349c945bb1814b54dcd4666
f469dc6dbf5a2c08a9d84919891237ea7ef69bab,EC-CFI: Control-Flow Integrity via Code Encryption Counteracting Fault Attacks,Pascal Nasahl; Salmin Sultana; Hans Liljestrand; Karanvir Grewal; Michael F. Lemay; David Durham; David Schrammel; S. Mangard,2023,IEEE International Symposium on Hardware Oriented Security and Trust,https://www.semanticscholar.org/paper/f469dc6dbf5a2c08a9d84919891237ea7ef69bab
e08175c372875bccaae41b156df85574f53caba2,Decker: Attack Surface Reduction via On-Demand Code Mapping,Chris Porter; Sharjeel Khan; S. Pande,2023,International Conference on Architectural Support for Programming Languages and Operating Systems,https://www.semanticscholar.org/paper/e08175c372875bccaae41b156df85574f53caba2
43c2a58d7bfef61721b3c348bb4c4c8f5ad188c1,Backward Edge Pointer Protection Technology Based on Dynamic Instrumentation,Yiwei Zou; Tao Zhang; Mengyuan Pan; Zongfu Luo,2022,International Conference on Innovative Computing and Cloud Computing,https://www.semanticscholar.org/paper/43c2a58d7bfef61721b3c348bb4c4c8f5ad188c1
da95f0bb73809b10bec9eeb8ffbb182b317538cb,Randezvous: Making Randomization Effective on MCUs,Zhuojia Shen; Komail Dharsee; John Criswell,2022,Asia-Pacific Computer Systems Architecture Conference,https://www.semanticscholar.org/paper/da95f0bb73809b10bec9eeb8ffbb182b317538cb
1a115bfc57bbf031e7134ec1fd053a58418c1645,MProbe: Make the code probing meaningless,YongGang Li; Yeh-Ching Chung; Jinbiao Xing; Yu Bao; Guoyuan Lin,2022,Asia-Pacific Computer Systems Architecture Conference,https://www.semanticscholar.org/paper/1a115bfc57bbf031e7134ec1fd053a58418c1645
203b1672318e495e0ae0fdeeb1163bba84c300a9,TFCFI:Transparent Forward Fine-grained Control-Flow Integrity Protection,Cairui She; Liwei Chen; Gang Shi,2022,"International Conference on Trust, Security and Privacy in Computing and Communications",https://www.semanticscholar.org/paper/203b1672318e495e0ae0fdeeb1163bba84c300a9
49a887b8868c98853dc155c4153ca11fb0480658,Em-RIPE: Runtime Intrusion Prevention Evaluator for ARM Microcontroller Systems,Gianluca Roascio; Gabriele Serra; Vahid Eftekhari Moghadam,2022,"2022 International Conference on Electrical, Computer, Communications and Mechatronics Engineering (ICECCME)",https://www.semanticscholar.org/paper/49a887b8868c98853dc155c4153ca11fb0480658
d1643d2542c360330ff8ca9905008f7f24725f0e,CETIS: Retrofitting Intel CET for Generic and Efficient Intra-process Memory Isolation,Mengyao Xie; Chenggang Wu; Yinqian Zhang; Jiali Xu; Yuanming Lai; Yan Kang; Wen Wang; Zhe Wang,2022,Conference on Computer and Communications Security,https://www.semanticscholar.org/paper/d1643d2542c360330ff8ca9905008f7f24725f0e
472d87be3dc298102e058be55a814cc6d2085b39,Towards Deceptive Defense in Software Security with Chaff Bugs,Zhenghao Hu; Yu Hu; Brendan Dolan-Gavitt,2022,International Symposium on Recent Advances in Intrusion Detection,https://www.semanticscholar.org/paper/472d87be3dc298102e058be55a814cc6d2085b39
53258179a8ba40d810dace07cc3182c7aa9aae44,Towards cryptographically-authenticated in-memory data structures,Setareh Ghorshi; Lachlan J. Gunn; Hans Liljestrand; N. Asokan,2022,IEEE Cybersecurity Development,https://www.semanticscholar.org/paper/53258179a8ba40d810dace07cc3182c7aa9aae44
8c309e66591676447bab3dea2d80b064bdc60f36,SFP: Providing System Call Flow Protection against Software and Fault Attacks,R. Schilling; Pascal Nasahl; Martin Unterguggenberger; S. Mangard,2022,HASP@MICRO,https://www.semanticscholar.org/paper/8c309e66591676447bab3dea2d80b064bdc60f36
ca7ea11c580cb77d032c0d7872c3969a785b0214,Black-box Attacks Against Neural Binary Function Detection,Josh Bundt; Michael Davinroy; Ioannis Agadakos; Alina Oprea; W. Robertson,2022,International Symposium on Recent Advances in Intrusion Detection,https://www.semanticscholar.org/paper/ca7ea11c580cb77d032c0d7872c3969a785b0214
3a8a41303269e7cbd831976037d1c42d91c39fef,Practical Software-Based Shadow Stacks on x86-64,Changwei Zou; Yaoqing Gao; Jingling Xue,2022,ACM Transactions on Architecture and Code Optimization (TACO),https://www.semanticscholar.org/paper/3a8a41303269e7cbd831976037d1c42d91c39fef
cb7425b938bbe726027120feb844ab27914dc5f5,An In-depth Study of Java Deserialization Remote-Code Execution Exploits and Vulnerabilities,Imen Sayar; Alexandre Bartel; E. Bodden; Yves Le Traon,2022,ACM Transactions on Software Engineering and Methodology,https://www.semanticscholar.org/paper/cb7425b938bbe726027120feb844ab27914dc5f5
dc287e1364c2523a4c1825b9bbc5f43724868f42,RegVault: hardware assisted selective data randomization for operating system kernels,Jinyan Xu; Haoran Lin; Ziqi Yuan; Wenbo Shen; Yajin Zhou; Rui Chang; L. Wu; K. Ren,2022,Design Automation Conference,https://www.semanticscholar.org/paper/dc287e1364c2523a4c1825b9bbc5f43724868f42
b0b971884a28fb1e3df917d60da67a5bf06a8583,CPP: A lightweight memory page management extension to prevent code pointer leakage,Jiameng Ying; Rui Hou; Lutan Zhao; Fengkai Yuan; Penghui Zhao; Dan Meng,2022,Journal of systems architecture,https://www.semanticscholar.org/paper/b0b971884a28fb1e3df917d60da67a5bf06a8583
058ced2a894acbd6cac3eea33f299ada37eee64c,How’d Security Benefit Reverse Engineers? : The Implication of Intel CET on Function Identification,Hyun-Gyu Kim; Junoh Lee; Soomin Kim; Seung-Cheol Jung; S. Cha,2022,Dependable Systems and Networks,https://www.semanticscholar.org/paper/058ced2a894acbd6cac3eea33f299ada37eee64c
a959712e7f9e1e99a50a7ef9e154492b912c7132,RecIPE: Revisiting the Evaluation of Memory Error Defenses,Yuancheng Jiang; R. Yap; Zhenkai Liang; H. Rosier,2022,ACM Asia Conference on Computer and Communications Security,https://www.semanticscholar.org/paper/a959712e7f9e1e99a50a7ef9e154492b912c7132
d5d7aa2f302f29629477582ef889ed2c28902926,Where's Waldo?: identifying anomalous behavior of data-only attacks using hardware features,G. Torres; Chen Liu,2022,ACM International Conference on Computing Frontiers,https://www.semanticscholar.org/paper/d5d7aa2f302f29629477582ef889ed2c28902926
e877eca4ebf98fd5631d262ab0db50b674a92a0e,TAG: Tagged Architecture Guide,Samuel Jero; N. Burow; Bryan C. Ward; R. Skowyra; R. Khazan; Howie Shrobe; Hamed Okhravi,2022,ACM Computing Surveys,https://www.semanticscholar.org/paper/e877eca4ebf98fd5631d262ab0db50b674a92a0e
51b2f42e60463a0a84e62033a055aa7d3424a473,Unlimited Lives: Secure In-Process Rollback with Isolated Domains,Merve Turhan; Thomas Nyman; Christoph Baumann; J. Mühlberg,2022,arXiv.org,https://www.semanticscholar.org/paper/51b2f42e60463a0a84e62033a055aa7d3424a473
c2a3bfc4b8fe24c7c2c5ac382cbc59896e3a9272,Mitigating Information Leakage Vulnerabilities with Type-based Data Isolation,Alyssa Milburn; E. V. D. Kouwe; Cristiano Giuffrida,2022,IEEE Symposium on Security and Privacy,https://www.semanticscholar.org/paper/c2a3bfc4b8fe24c7c2c5ac382cbc59896e3a9272
7e21b9dd9a4e670db00834387b716c3f3eb11bf8,Color My World: Deterministic Tagging for Memory Safety,Hans Liljestrand; C. Perez; Rémi Denis-Courmont; Jan-Erik Ekberg; N. Asokan,2022,arXiv.org,https://www.semanticscholar.org/paper/7e21b9dd9a4e670db00834387b716c3f3eb11bf8
f2e2fc6c4bec178177909504ceeba918220410bc,Analyzing PTM attack traces through PageDumper: A case study,Trushna Parida; Suvrojit Das,2022,2022 IEEE 7th International conference for Convergence in Technology (I2CT),https://www.semanticscholar.org/paper/f2e2fc6c4bec178177909504ceeba918220410bc
2cdb2b4a2ba2bf6b8b4474c03f3fff73c7e107b3,Temporal Exposure Reduction Protection for Persistent Memory,Yuanchao Xu; Chencheng Ye; Xipeng Shen; Yan Solihin,2022,International Symposium on High-Performance Computer Architecture,https://www.semanticscholar.org/paper/2cdb2b4a2ba2bf6b8b4474c03f3fff73c7e107b3
aa9de54b9d04d3f0a997c4724fb5036ccbaa80fe,"You shall not (by)pass!: practical, secure, and fast PKU-based sandboxing",Alexios Voulimeneas; Jonas Vinck; Ruben Mechelinck; Stijn Volckaert,2022,European Conference on Computer Systems,https://www.semanticscholar.org/paper/aa9de54b9d04d3f0a997c4724fb5036ccbaa80fe
41cd946936254e173d15a27ef4dced5e5a6d400c,Tightly Seal Your Sensitive Pointers with PACTight,Mohannad Ismail; Andrew S. Quach; Christopher Jelesnianski; Yeongjin Jang; Changwoo Min,2022,USENIX Security Symposium,https://www.semanticscholar.org/paper/41cd946936254e173d15a27ef4dced5e5a6d400c
9d27e78fc0f027bbebd14f4453aaa125de4cceff,PKRU-safe: automatically locking down the heap between safe and unsafe languages,Paul Kirth; Mitchel Dickerson; Stephen Crane; Per Larsen; Adrian Dabrowski; David Gens; Yeoul Na; Stijn Volckaert; M. Franz,2022,European Conference on Computer Systems,https://www.semanticscholar.org/paper/9d27e78fc0f027bbebd14f4453aaa125de4cceff
