paperId,title,abstract,venue,year,citationCount,openAccessPdf,fieldsOfStudy,publicationTypes,authors
19e54f7fa978d43c4d42e1c3d79a75f1454a7eac,"Plant-Based Proteins: The Good, Bad, and Ugly.","Our global population is growing at a pace to exceed 10 billion people by the year 2050. This growth will place pressure on the agricultural production of food to feed the hungry masses. One category that will be strained is protein. Per capita protein consumption is rising in virtually every country for both nutritional reasons and consumption enjoyment. The United Nations estimates protein demand will double by 2050, and this will result in a critical overall protein shortage if drastic changes are not made in the years preceding these changes. Therefore, the world is in the midst of identifying technological breakthroughs to make protein more readily available and sustainable for future generations. One protein sourcing category that has grown in the past decade is plant-based proteins, which seem to fit criteria established by discerning consumers, including healthy, sustainable, ethical, and relatively inexpensive. Although demand for plant-based protein continues to increase, these proteins are challenging to utilize in novel food formulations. Expected final online publication date for the Annual Review of Food Science and Technology, Volume 13 is March 2022. Please see http://www.annualreviews.org/page/journal/pubdates for revised estimates.",Annual Review of Food Science and Technology,2022.0,58,"{'url': 'https://www.annualreviews.org/doi/pdf/10.1146/annurev-food-092221-041723', 'status': 'BRONZE', 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.1146/annurev-food-092221-041723?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1146/annurev-food-092221-041723, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",['Medicine'],"['JournalArticle', 'Review']","[{'authorId': '3817113', 'name': 'W. Aimutis'}]"
b8899c64e6ad95c1007e20e2e39371533ae52fd7,Research hotspots and trends in heritage building information modeling: A review based on CiteSpace analysis,"The year 2022 marks the 50th anniversary of the signing of the Convention Concerning the Protection of World Cultural and Natural Heritage. Heritage building information modeling (HBIM), which is a digital method of conserving architectural heritage, has recently received a great deal of attention from researchers, planners, and policy-makers in related fields around the world. However, there is not yet a complete analysis of the hot spots and trends in this area of research, nor has a complete workflow based on the practical application of HBIM been developed. In this article, we analyzed the research progress, hot spots, and trends in HBIM since 2010. We used the CiteSpace scientometric analysis tool to analyze 372 documents with high relevance to HBIM from the Web of Science core database using literature co-citation analysis, keyword co-occurrence analysis, cluster analysis, and keyword emergence detection. The findings show that research in the field of HBIM was still in the conceptualization stage during 2010–2017, and with the continuous development of various technologies, attention to HBIM has gradually accelerated since 2017 by expanding its uses to multidisciplinary fields such as artificial intelligence. In the cluster analysis of literature co-citations, 14 clusters were generated, and four clusters, semiautomatic 3D modeling, heritage information system, pilot study, and virtual reality, which have high rates of citation, are discussed in this paper. These clusters reflect the hot spots and frontiers of research in HBIM to a certain extent. In the “Discussion” section, a systematic and complete workflow of HBIM application to heritage architecture is proposed for three levels: modeling, data exchange, and auxiliary management. On this basis, the development of the field of heritage building conservation and sustainable development is analyzed to provide valuable theoretical and practical references to propose future research directions.",Humanities and Social Sciences Communications,2022.0,17,"{'url': 'https://www.nature.com/articles/s41599-022-01414-y.pdf', 'status': 'GOLD', 'license': 'CCBY', 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.1057/s41599-022-01414-y?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1057/s41599-022-01414-y, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",,['Review'],"[{'authorId': '2128158196', 'name': 'Ziyi Zhang'}, {'authorId': '2113958923', 'name': 'Yiquan Zou'}]"
6d20e101bc837af0fd1e54eb38c81314292b6c7f,Campaigning for a Global Collections Network: Improving the digital representation and visibility of natural science collections from Latin America and the Caribbean,"Global conservation of biodiversity is more important than ever before. The success of the Convention on Biological Diversity’s Post-2020 Global Biodiversity Framework and monitoring strategy will depend on the availability of reliable, information-rich biodiversity data. Natural science collections throughout the world are repositories for and stewards of primary biodiversity records, which they maintain and preserve in the long-term, and can contribute to biodiversity monitoring specifically at the species and genetic diversity levels.
 Accurate and up-to-date information about scientific collections as data providers and mediators lie at the core of Findable, Accessible, Interoperable and Reusable (FAIR) data (Wilkinson 2016). The visibility and discoverability provided by collections’ digital representations promote an institution’s, a country’s and a region’s wealth in biodiversity records and data; highlight human efforts and social networks for maintaining and providing access to high-quality physical and digital records; and form the basis for attribution and effective transaction managment implementing the CARE principles (Collective Benefit, Authority to Control, Responsibility, and Ethics; Carroll 2021). Providing powerful functionality, the Global Biodiversity Information Facility (GBIF) Registry of Scientific Collections (GRSciColl) is evolving into the global catalog for information on collections.
 The Latin American and Caribbean (LAC) region is among the most biodiverse regions of the planet. Throughout the LAC region, a wealth of initiatives exists for describing, recording, protecting and managing biodiversity and biodiversity data. The region’s many collections, their scientists, staff and volunteers are crucial partners in these endeavors. A diversity of local to national and regional networks are active, fostering communication, support and capacity building.
 Last year, the Biodiversity Crisis Response Committee (BCRC) of the Society for the Preservation of Natural History Collections (SPNHC) in cooperation with the GRSciColl team at GBIF, developed the concept and first materials for a Global Collections Network Campaign. In cooperation with the national GBIF Node, a pilot campaign was conducted in Ecuador. In addition, close connections were formed to the task group developing Latimer Core, TDWG’s upcoming collection description standard, the MaterialSample task group of Darwin Core, as well as the community developing the next-generation data infrastructure based on the Digital Extended Specimen concept (Hardisty et al. 2022) and open FAIR digital objects (Schultes and Wittenburg 2019), e.g. defined by the openDS standard.
 Building on the pilot campaign and continuing the collaboration with the GRSciColl team, a partnership endorsed by GBIF’s SPNHC node and led by two members of SPNHC’s BCRC was formed that includes biodiversity scientists, collections staff and GBIF national node managers from Argentina, Ecuador and Guatemala. Supported by the GBIF Capacity Enhancement Support Programme and starting in August 2022, the partnership has the goal to increase the number, coverage and density of high quality records available through GRSciColl, thereby providing visibility and improving the recognition of natural science collections existing within the three countries and the LAC region. The CESP project contributes towards the aim of the campaign to build step by step an equitable, inclusive and engaged Global Collections Network.",Biodiversity Information Science and Standards,2022.0,1,"{'url': 'https://biss.pensoft.net/article/91356/download/pdf/', 'status': 'GOLD', 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.3897/biss.6.91356?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.3897/biss.6.91356, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",,,"[{'authorId': '2008085', 'name': 'Jutta Buschbom'}, {'authorId': '2182643284', 'name': 'Néstor Acosta-Buenaño'}, {'authorId': '2182631751', 'name': 'Victor Chocho'}, {'authorId': '2182633536', 'name': 'Javier Roberto Irazábal'}, {'authorId': '3169930', 'name': 'J. Macklin'}, {'authorId': '2182633238', 'name': 'Leslie Melisa Ojeda Cabrera'}, {'authorId': '3915774', 'name': 'Anabela Plos'}, {'authorId': '2042547828', 'name': 'Soledad Tancoff'}, {'authorId': '6419976', 'name': 'P. Teta'}, {'authorId': '2182637391', 'name': 'Carlos Valle'}, {'authorId': '1436305857', 'name': 'Alina Freire-Fierro'}]"
118e15a1edede508440f9e9ce1d7036ae8a32cd6,Trust and the Goldacre Review: why trusted research environments are not about trust,"To cite: Graham M, Milne R, Fitzsimmons P, et al. J Med Ethics Epub ahead of print: [please include Day Month Year]. doi:10.1136/ medethics-2022-108435 Wellcome Centre for Ethics and Humanities, University of Oxford, Oxford, UK Wellcome Connecting Science, Wellcome Genome Campus, Hinxton, UK Kavli Centre for Ethics, Science and the Public, Faculty of Education, University of Cambridge, Cambridge, UK Ethox Centre, Nuffield Department of Population Health, University of Oxford, Oxford, UK NIHR Oxford Biomedical Research Centre, Oxford, UK",Journal of Medical Ethics,2022.0,17,"{'url': 'https://jme.bmj.com/content/medethics/early/2022/08/23/jme-2022-108435.full.pdf', 'status': 'HYBRID', 'license': 'CCBY', 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://pmc.ncbi.nlm.nih.gov/articles/PMC10579510, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",['Medicine'],"['JournalArticle', 'Review']","[{'authorId': '120768417', 'name': 'M. Graham'}, {'authorId': '2105911474', 'name': 'Richard Milne'}, {'authorId': '2182531197', 'name': 'P. Fitzsimmons'}, {'authorId': '143655415', 'name': 'M. Sheehan'}]"
ee1d38bbe28b644575245fece9069930de4432a4,Health Tourism—Subject of Scientific Research: A Literature Review and Cluster Analysis,"The purpose of this article is to identify main research areas in health tourism in scientific research. The data used in this analysis span from 2000 to 2022, was retrieved from the Web of Science database, and comprises a total of 1493 bibliometric records of publications. The paper includes both a quantitative and a qualitative analysis. The following four main research areas were identified based on the results: (1) patient satisfaction built upon trust; (2) health impacts of the destination (including the economic aspect, which plays a decisive role in choosing a tourism destination); (3) health behavior as a major part of human activity; and (4) traveling with a view to regain one’s health. Note that the limitations of this study—which mostly affect the methodological part—need to be taken into consideration. This is the consequence of the selected publication database and of the search criteria used, such as the publication year or language.",International Journal of Environmental Research and Public Health,2022.0,16,"{'url': 'https://www.mdpi.com/1660-4601/20/1/480/pdf?version=1672211729', 'status': 'GOLD', 'license': 'CCBY', 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://pmc.ncbi.nlm.nih.gov/articles/PMC9819796, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",['Medicine'],"['Review', 'JournalArticle']","[{'authorId': '30400116', 'name': 'M. Roman'}, {'authorId': '107641329', 'name': 'Monika Roman'}, {'authorId': '1659317764', 'name': 'M. Wojcieszak-Zbierska'}]"
2fb967a1ab6f656a04bbcd843d7663f8632e8b82,Grey system theory in engineering: a bibliometrics and visualization analysis,"PurposeThe year 2022 marks the 40th anniversary of the establishment of the grey system theory (GST), which has been widely applied in the engineering field. This paper aims to systematically identify the achievements, hotspots, knowledge structure and emerging trends in this field.Design/methodology/approachA bibliometrics analysis was conducted on relevant publications retrieved from Web of Science (WoS) using CiteSpace and MapEquation. A statistical analysis of the collected 3,384 papers was completed. Three networks, including a co-occurrence network, cooperation network and co-citation network, were obtained to draw knowledge structure, hotspots and research frontiers.FindingsThe top four applied engineering fields are engineering electrical electronics, computer science artificial intelligence, engineering multi-disciplinary and automation control system. In total, 65 countries have engaged in this field, and China has occupied a leading position, with the largest number of articles published and the widest cooperation with other countries. The USA, United Kingdom (UK) and China Taiwan also contribute a lot. The Nanjing University of Aeronautics and Astronautics and Professor Liu Sifeng have a core position in the cooperation network. More hotspots appear in the last ten years. Regarding the emerging trends, the combination of theoretical models and practical engineering problems has attracted more attention. Besides, the application of GST in environment protection and the integration of the GST and intelligent algorithm became more popular.Originality/valueThe comprehensive bibliometrics analysis and visualization demonstration were conducted, presenting the interdisciplinary characteristics, major research topics and research frontiers in this field.",Grey Systems Theory and Application,2022.0,8,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.1108/gs-06-2022-0059?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1108/gs-06-2022-0059, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",['Computer Science'],['JournalArticle'],"[{'authorId': '9214482', 'name': 'Liangyan Tao'}, {'authorId': '2148507761', 'name': 'Ailin Liang'}, {'authorId': '1850284', 'name': 'Nai-ming Xie'}, {'authorId': '1824655', 'name': 'Sifeng Liu'}]"
b1903ff77ed05bcb16ac487445acb5eaa0d93065,Power Transmission Lines: Worldwide Research Trends,"The importance of the quality and continuity of electricity supply is increasingly evident given the dependence of the world economy on its daily and instantaneous operation. In turn, the network is made up of power transmission lines. This study has been carried out based on the Scopus database, where all the publications, over 5000 documents, related to the topic of the power transmission lines have been analyzed up to the year 2022. This manuscript aims to highlight the main global research trends in power transmission lines and to detect which are the emerging areas. This manuscript cover three main aspects: First, the main scientific categories of these publications and their temporal trends. Second, the countries and affiliations that contribute to the research and their main research topics. Third, identification of the main trends in the field using the detection of scientific communities by means of the clustering method. The three main scientific categories found were Engineering, Energy and Computer Science. This research is most strongly developed in China, as the top 10 institutions are from this country, followed by USA and in third place by Russia. Twelve lines of research have been detected: Line Inspection, Leakage Current, Magnetic Fields, Fault Location, Icing, Lines Design, Natural Disasters, Temperature, Half-wave, Arc Flash, Pattern Recognition, and Artificial Intelligence. This research will open new perspectives for future research on power transmission lines.",Energies,2022.0,7,"{'url': 'https://www.mdpi.com/1996-1073/15/16/5777/pdf?version=1660126995', 'status': 'GOLD', 'license': 'CCBY', 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.3390/en15165777?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.3390/en15165777, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",,,"[{'authorId': '2181234899', 'name': 'Francisca Alcayde-García'}, {'authorId': '1404881416', 'name': 'Esther Salmerón-Manzano'}, {'authorId': '2067560426', 'name': 'M. Montero'}, {'authorId': '2636210', 'name': 'A. Alcayde'}, {'authorId': '1398829643', 'name': 'F. Manzano-Agugliaro'}]"
920c900f4270bd943c5032f00528fb000f019143,Outsourcing in supply chain: A bibliometric analysis,"The purpose of this paper is to conduct a bibliometric analysis to analyze trends and patterns of outsourcing and supply chain research results using statistical and co-word analysis. The search results in the Scopus database yielded 787 relevant documents with the keywords outsourcing and supply chain from 1997 to early 2022. The results of the bibliometric analysis resulted in the number of publications, citations, subject areas, country, keywords, and topic clusters. The trend of outsourcing and supply chain research tends to increase every year although it had a significant decline in 2011. The documents with the most citations are related to supplier selection using analytical network processes, optimization of outsourcing partners, and ICT in the supply chain. The four fields that dominate the research area are business management, engineering, decision science, and computer science. The United States of America is the most productive country with the most citations. There are four cluster topics formed: the importance of supply chain management in outsourcing in industry and ICT in company activities, the impact of supply chain on business performance and outsourcing decisions, logistics outsourcing decisions to third parties and their effectiveness, lastly the benefit costs of outsourcing and the implications for product management. This paper provides an additional updated overview of the outsourcing and supply chain research map.",Uncertain Supply Chain Management,2022.0,7,"{'url': 'https://doi.org/10.5267/j.uscm.2022.6.006', 'status': 'GOLD', 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.5267/j.uscm.2022.6.006?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.5267/j.uscm.2022.6.006, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",,['Review'],"[{'authorId': '2098106344', 'name': 'Munip Suharmono'}, {'authorId': '108337072', 'name': 'M. Alexandri'}, {'authorId': '108040828', 'name': 'R. W. S. Sumadinata'}, {'authorId': '100524263', 'name': 'H. Muhyi'}]"
980d55054f12460044e0041c60c09a57e0df773e,Detecting Distributed Denial of Service in Network Traffic with Deep Learning,"COVID-19 has altered the way businesses throughout the world perceive cyber security. It resulted in a series of unique cyber-crime-related conditions that impacted society and business. Distributed Denial of Service (DDoS) has dramatically increased in recent year. Automated detection of this type of attack is essential to protect business assets. In this research, we demonstrate the use of different deep learning algorithms to accurately detect DDoS attacks. We show the effectiveness of Long Short-Term Memory (LSTM) algorithms to detect DDoS attacks in computer networks with high accuracy. The LSTM algorithms have been trained and tested on the widely used NSL-KDD dataset. We empirically demonstrate our proposed model achieving high accuracy (~97.37%). We also show the effectiveness of our model in detecting 22 different types of attacks. © 2022, International Journal of Advanced Computer Science and Applications. All Rights Reserved.",International Journal of Advanced Computer Science and Applications,2022.0,6,"{'url': 'http://thesai.org/Downloads/Volume13No1/Paper_5-Detecting_Distributed_Denial_of_Service.pdf', 'status': 'GOLD', 'license': 'CCBY', 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.14569/ijacsa.2022.0130105?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.14569/ijacsa.2022.0130105, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",['Medicine'],,"[{'authorId': '2003497145', 'name': 'Muhammad Rusyaidi'}, {'authorId': '3184880', 'name': 'Sardar F. Jaf'}, {'authorId': '2055299767', 'name': 'Z. Ibrahim'}]"
652caf01e5f3a29fe5076f5b486c03ddcdd30c37,Reducing Cyber Crime in Africa through Education,"Technology needs and uses are expanding in Africa. Cybersecurity challenges faced daily are: child pornography, stolen money, data breaches, denial of service, online extortion, cred-it-card fraud, identify theft, network takeovers via botnets, fake news and emails, ransomware, and more. Since the Internet is ubiquitous, any security improvement in one location benefits all. This paper postulates that such security achievements can be attained through high-quality engineering education in cybersecurity. ABET is the recognized world leader in accrediting programmes in engineering and computing. In their 2022–23 Criteria for Accrediting Computing Programs, ABET published criteria for accrediting two-year programmes in cybersecurity. The novel research question we examine is what it would take to spawn an ABET-accreditable, two-year degree in cybersecurity from a typical African Bachelor of Science in Computer Science. As experts with a combined $\mathbf{35+}$ years' experience with ABET accreditation, we use a systematic methodology to evaluate and analyse a programme in a de-tailed, step-by-step, easy-to-understand manner and show exactly what needs to be done to build a two-year cybersecurity programme. Our approach is straightforward, comprehensive, and replicable. Two-year programmes are a step toward developing a cybersecurity workforce in Africa, where there are few programmes dedicated to cybersecurity. It is our hope that this work inspires and shows educational institutions a way to spawn two-year programmes in cybersecurity from their existing programmes. The rationale and significance of this work is that it leads the way to develop educational pro-grammes in cybersecurity in Africa. The cadre of workers that could be added to Africa's workforce from this research is relevant and critical to Africa's development and online security. Without having the personnel and tools to fight cyber-crime properly, the continent falls behind on the international stage and is unable to compete successfully for international businesses. News reports of increasing incidents of cyber-crimes originating from particular regions and countries, badly damage their reputations as locations for healthy places to conduct business. This work combats cybercrime through engineering education.",2022 IEEE IFEES World Engineering Education Forum - Global Engineering Deans Council (WEEF-GEDC),2022.0,6,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.1109/WEEF-GEDC54384.2022.9996274?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/WEEF-GEDC54384.2022.9996274, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",,,"[{'authorId': '34713206', 'name': 'R. Greenlaw'}, {'authorId': '2449908', 'name': 'K. Mufeti'}]"
5398bbfc5b3d82f28282fd1577953ae255f9e7d1,An Object-Oriented Approach to Ontology Modelling in Specialists Education of Methods and Technologies of Artificial Intelligence,"Training highly qualified specialists in modern digital and information technologies, including artificial intelligence (AI) methods and technologies tasks Higher educational institutions. Since the 2021/2022 academic year, a new educational program, ""Artificial Intelligence"", has been introduced at the Department of Applied Mathematics and Artificial Intelligence of the NRU ""MPEI"" when studying for a master's degree in Applied Mathematics and Computer Science. In new academic disciplines, ""Applied Intelligent Systems"" (AIS) and ""Intelligent Decision Support Systems"", students learn and acquire practical skills and competencies in AI models and methods and implement prototypes of modern AI systems for various purposes.",2022 VI International Conference on Information Technologies in Engineering Education (Inforino),2022.0,4,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.1109/Inforino53888.2022.9782954?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/Inforino53888.2022.9782954, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",,['Conference'],"[{'authorId': '143900500', 'name': 'A. Eremeev'}, {'authorId': '1742529148', 'name': 'N. A. Paniavin'}, {'authorId': '2067362821', 'name': 'M. A. Marenkov'}]"
5d974c5e5bcc81717065d7a789823c1ec0b23a72,International Journal of Evaluation and Research in Education (IJERE),,,2022.0,12,"{'url': '', 'status': None, 'license': None}",,,"[{'authorId': '2091640037', 'name': 'S. Sukaesih'}, {'authorId': '148169766', 'name': 'S. Zubaidah'}, {'authorId': '134734297', 'name': 'S. Mahanal'}, {'authorId': '14026726', 'name': 'D. Listyorini'}]"
fe5f041909875553d3ac7c0344b8453ee913edec,"Stroke Kinematics, Temporal Patterns, Neuromuscular Activity, Pacing and Kinetics in Elite Breaststroke Swimming: A Systematic Review","Background Breaststroke is a technically complex stroke characterised by discontinuous propulsive phases, large intracyclic velocity variation and low mean velocity. The performance of this stroke at an elite level is influenced by a number of biomechanical, physiological and psychological factors. The present systematic review aimed to synthesise the biomechanical factors influencing elite breaststroke swimming performance. This review aims to provide elite coaches and performance scientists with a breadth of knowledge from which training and racing interventions can be developed. Methods Electronic searches of Medline, Scopus and SPORTDiscus databases were conducted in May 2020 and March 2022. Search results that were peer-reviewed, published in English and published during or after the year 2000 were considered for review. The methodological rigour of studies was assessed using a risk of bias scale previously used for the evaluation of sports science research. Results Thirty-eight articles were included in the present review. Articles investigated elite breaststroke performance in relation to one of the following areas: stroke kinematics, temporal patterns, neuromuscular activity, pacing and kinetics. Discussion Kinematic, temporal and neuromuscular activity comparisons between groups of various race distance, performance or experience level, and athlete sex were common in the literature. These analyses demonstrated differences in stroke rate, stroke length, propulsive time, recovery time, glide time, sum of total integrated EMG and triceps brachii activation patterns between groups. The evaluation of various pacing strategies, and the relationship between kinetics and breaststroke performance was comparatively rare within the literature. Further research into the relationship between kinetics and breaststroke performance, and the manipulation of pacing strategy would increase the breadth of knowledge from which coaches and performance scientists can develop evidence-based training and racing interventions.",Sports Medicine - Open,2022.0,14,"{'url': 'https://sportsmedicine-open.springeropen.com/counter/pdf/10.1186/s40798-022-00467-2', 'status': 'GOLD', 'license': 'CCBY', 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://pmc.ncbi.nlm.nih.gov/articles/PMC9177912, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",['Medicine'],['Review'],"[{'authorId': '66646654', 'name': 'E. Nicol'}, {'authorId': '4072679', 'name': 'Simon N Pearson'}, {'authorId': '4771496', 'name': 'D. Saxby'}, {'authorId': '4071863', 'name': 'C. Minahan'}, {'authorId': '12886549', 'name': 'E. Tor'}]"
6cb66a19882cff395629e425f83b41a990494712,Research status and trends of the diabetic cardiomyopathy in the past 10 years (2012–2021): A bibliometric analysis,"Background Diabetic cardiomyopathy is one of the most life-threatening diabetic complications. However, the previous studies only discuss a particular aspect or characteristic of DCM, the current state and trends were explored by limited research. We aimed to perform a systemically bibliometric study of DCM research progress status in the past decade, visualize the internal conceptual structure and potential associations, and further explore the prospective study trends. Methods Articles related to DCM published from January 2012 to December 2021 were collected in the Web of Science core collection (WoSCC) database on June 24, 2022. We exported all bibliographic records, including titles, abstracts, keywords, authorship, institutions, addresses, publishing sources, references, citation times, and year of publication. In addition, the journal Impact Factor and Hirsch index were obtained from the Journal Citation Report. We conducted the data screening, statistical analysis, and visualization via the Bibliometrix R package. VOS viewer software was employed to generate the collaboration network map among countries and institutions for better performance in visualization. Results In total, 1,887 original research articles from 2012 to 2021 were identified. The number of annual publications rapidly increased from 107 to 278, and a drastic increase in citation times was observed in 2017–2019. As for global contributions, the United States was the most influential country with the highest international collaboration, while China was the most productive country. Professor Cai Lu was the most prolific author. Shandong University published the most articles. Cardiovascular Diabetology journal released the most DCM-related articles. “Metabolic Stress-induced Activation of FoxO1 Triggers Diabetic Cardiomyopathy in Mice” Battiprolu PK et al., J Clin Invest, 2012. was the most top-cited article regarding local citations. The top three keywords in terms of frequency were apoptosis, oxidative stress, and fibrosis. The analysis of future topic trends indicated that “Forkhead box protein O1,” “Heart failure with preserved ejection fraction,” “Dapagliflozin,” “Thioredoxin,” “Mitochondria dysfunction,” “Glucose,” “Pyroptosis,” “Cardiac fibroblast” and “Long non-coding RNA” could be promising hotspots. Conclusion This study provides meaningful insights into DCM, which is expected to assist cardiologists and endocrinologists in exploring frontiers and future research directions in the domain through a refined and concise summary.",Frontiers in Cardiovascular Medicine,2022.0,12,"{'url': 'https://www.frontiersin.org/articles/10.3389/fcvm.2022.1018841/pdf', 'status': 'GOLD', 'license': 'CCBY', 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://pmc.ncbi.nlm.nih.gov/articles/PMC9630656, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",['Medicine'],['JournalArticle'],"[{'authorId': '2152436732', 'name': 'Sicheng Wang'}, {'authorId': '2149508471', 'name': 'Chuanxi Tian'}, {'authorId': '46517414', 'name': 'Zezheng Gao'}, {'authorId': '49846480', 'name': 'Boxun Zhang'}, {'authorId': '5226401', 'name': 'Linhua Zhao'}]"
a2af643637938bff57290861b7ec85b192ceb3ac,The Construction of Probabilistic Wildfire Risk Estimates for Individual Real Estate Parcels for the Contiguous United States,"The methodology used by the First Street Foundation Wildfire Model (FSF-WFM) to compute estimates of the 30-year, climate-adjusted aggregate wildfire hazard for the contiguous United States at 30 m horizontal resolution is presented. The FSF-WFM integrates several existing methods from the wildfire science community and implements computationally efficient and scalable modeling techniques to allow for new high-resolution, CONUS-wide hazard generation. Burn probability, flame length, and ember spread for the years 2022 and 2052 are computed from two ten-year representative Monte Carlo simulations of wildfire behavior, utilizing augmented LANDFIRE fuel estimates updated with all the available disturbance information. FSF-WFM utilizes ELMFIRE, an open-source, Rothermel-based wildfire behavior model, and multiple US Federal Government open data sources to drive the simulations. LANDFIRE non-burnable fuel classes within the wildland–urban interface (WUI) are replaced with fuel estimates from machine-learning models, trained on data from historical fires, to allow the propagation of wildfire through the WUI in the model. Historical wildfire ignition locations and NOAA’s hourly time series of surface weather at 2.5 km resolution are used to drive ELMFIRE to produce wildfire hazards representative of the 2022 and 2052 conditions at 30 m resolution, with the future weather conditions scaled to the IPCC CMIP5 RCP4.5 model ensemble predictions. Winds and vegetation were held constant between the 2022 and 2052 simulations, and climate change’s impacts on the future fuel conditions are the main contributors to the changes observed in the 2052 results. Non-zero wildfire exposure is estimated for 71.8 million out of 140 million properties across CONUS. Climate change impacts add another 11% properties to this non-zero exposure class over the next 30 years, with much of this change observed in the forested areas east of the Mississippi River. “Major” aggregate wildfire exposure of greater than 6% over the 30-year analysis period from 2022 to 2052 is estimated for 10.2 million properties. The FSF-WFM represents a notable contribution to the ability to produce property-specific, climate-adjusted wildfire risk assessments in the US.",Fire,2022.0,12,"{'url': 'https://www.mdpi.com/2571-6255/5/4/117/pdf?version=1660728498', 'status': 'GOLD', 'license': 'CCBY', 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.3390/fire5040117?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.3390/fire5040117, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",,,"[{'authorId': '121766936', 'name': 'E. Kearns'}, {'authorId': '49487400', 'name': 'D. Saah'}, {'authorId': '46371598', 'name': 'C. R. Levine'}, {'authorId': '90494131', 'name': 'C. Lautenberger'}, {'authorId': '6713422', 'name': 'Owen M. Doherty'}, {'authorId': '40582248', 'name': 'J. Porter'}, {'authorId': '2036012233', 'name': 'Mike F. Amodeo'}, {'authorId': '101653400', 'name': 'C. Rudeen'}, {'authorId': '1380864964', 'name': 'Kyle D. Woodward'}, {'authorId': '145023546', 'name': 'G. Johnson'}, {'authorId': '51172338', 'name': 'K. Markert'}, {'authorId': '2139803954', 'name': 'Evelyn G. Shu'}, {'authorId': '143935462', 'name': 'Neil B. Freeman'}, {'authorId': '2072884252', 'name': 'Mark Bauer'}, {'authorId': '144642702', 'name': 'Kelvin Lai'}, {'authorId': '47139840', 'name': 'Ho-Chun Hsieh'}, {'authorId': '2058228567', 'name': 'B. Wilson'}, {'authorId': '1658079163', 'name': 'Beth McClenny'}, {'authorId': '2090709487', 'name': 'Andrea McMahon'}, {'authorId': '2342264', 'name': 'F. Chishtie'}]"
