paper_id,title,authors,year,venue,url
14e608b7e95325a6f3ce2109f64b031446d4bf75,A survey of memory deduplication approaches for intelligent urban computing,Hailiang Huang; C. Yan; Bingtao Liu; Licheng Chen,2017,Machine Vision and Applications,https://www.semanticscholar.org/paper/14e608b7e95325a6f3ce2109f64b031446d4bf75
69c6a91d6cb6807a7c730bd1445209737361d7b8,Research at VMware,D. Tennenhouse,2017,OPSR,https://www.semanticscholar.org/paper/69c6a91d6cb6807a7c730bd1445209737361d7b8
a46a66cf04959f0e66fe24d32a63632aff5c5ef9,How to implement any concurrent data structure for modern servers,I. Calciu; S. Sen; M. Balakrishnan; M. Aguilera,2017,OPSR,https://www.semanticscholar.org/paper/a46a66cf04959f0e66fe24d32a63632aff5c5ef9
d7c07340a5a3129f561f2035cf60cc55919063d2,Scalable Write Allocation in the WAFL File System,Matthew Curtis-Maury; R. Kesavan; Mrinal K. Bhattacharjee,2017,International Conference on Parallel Processing,https://www.semanticscholar.org/paper/d7c07340a5a3129f561f2035cf60cc55919063d2
2c7ad449d94a579a539c04721153e922cfdd1c4f,Improving Flash Resource Utilization at Minimal Management Cost in Virtualized Flash-Based Storage Systems,Jianzhe Tai; Deng Liu; Zhengyu Yang; Xiaoyun Zhu; J. Lo; N. Mi,2017,IEEE Transactions on Cloud Computing,https://www.semanticscholar.org/paper/2c7ad449d94a579a539c04721153e922cfdd1c4f
053984a98942d96f02505ef96a075ee9ac1e7e9c,Energy optimization methodology for e‐infrastructure providers,H. Astsatryan; W. Narsisian; A. Kocharyan; Georges Da Costa; Albert Hankel; Ariel Oleksiak,2017,Concurrency and Computation,https://www.semanticscholar.org/paper/053984a98942d96f02505ef96a075ee9ac1e7e9c
a1af1657a8ecd3559ad0ea1edec58e77d9b9b0b4,An interface to implement NUMA policies in the Xen hypervisor,Gauthier Voron; Gaël Thomas; Vivien Quéma; Pierre Sens,2017,European Conference on Computer Systems,https://www.semanticscholar.org/paper/a1af1657a8ecd3559ad0ea1edec58e77d9b9b0b4
a9a05a31371bedca78e0620b34549b22508dc39c,Catalyst: GPU-assisted rapid memory deduplication in virtualization environments,Anshuj Garg; Debadatta Mishra; Purushottam Kulkarni,2017,International Conference on Virtual Execution Environments,https://www.semanticscholar.org/paper/a9a05a31371bedca78e0620b34549b22508dc39c
be001fe8d3823490417e0866331dba500520f5eb,Content Look-Aside Buffer for Redundancy-Free Virtual Disk I/O and Caching,Chun Yang; Xianhua Liu; Xu Cheng,2017,International Conference on Virtual Execution Environments,https://www.semanticscholar.org/paper/be001fe8d3823490417e0866331dba500520f5eb
29c833b9a5e33b684cffcb76fb19997918180136,Improving Virtualized Storage Performance with Sky,L. Arulraj; Andrea C. Arpaci-Dusseau; Remzi H. Arpaci-Dusseau,2017,International Conference on Virtual Execution Environments,https://www.semanticscholar.org/paper/29c833b9a5e33b684cffcb76fb19997918180136
8e2660a880090fc1afc8e2d81840bcbba09a30df,Black-box Concurrent Data Structures for NUMA Architectures,I. Calciu; S. Sen; M. Balakrishnan; M. Aguilera,2017,International Conference on Architectural Support for Programming Languages and Operating Systems,https://www.semanticscholar.org/paper/8e2660a880090fc1afc8e2d81840bcbba09a30df
79d0d56f06beb438366a503078cf0aa4b8c94396,Hardware and Software Support for Virtualization,Edouard Bugnion; Jason Nieh; Dan Tsafrir,2017,Synthesis Lectures on Computer Architecture,https://www.semanticscholar.org/paper/79d0d56f06beb438366a503078cf0aa4b8c94396
30843331c159178c1dcd8324f12e1df03068dc5b,Nosv: A lightweight nested-virtualization VMM for hosting high performance computing on cloud,Jianbao Ren; Yong Qi; Yue-hua Dai; Xuan Yu; Yi Shi,2017,Journal of Systems and Software,https://www.semanticscholar.org/paper/30843331c159178c1dcd8324f12e1df03068dc5b
cee1690f76da8ad16c0d01478fd79c6b78e139a8,Vers une utilisation efficace des processeurs multi-coeurs dans des systèmes embarqués à criticités multiples. (Towards an efficient use of multi-core processors in mixed criticality embedded systems),Antoine Blin,2017,,https://www.semanticscholar.org/paper/cee1690f76da8ad16c0d01478fd79c6b78e139a8
1b2e68064f2bea7de1f73c4c04a061d05cb0f3e8,The IX Operating System,A. Belay; George Prekas; Mia Primorac; Ana Klimovic; Samuel Grossman; Christos Kozyrakis; Edouard Bugnion,2016,ACM Transactions on Computer Systems,https://www.semanticscholar.org/paper/1b2e68064f2bea7de1f73c4c04a061d05cb0f3e8
b39b8b5be74498b90ae59297a6883e3fd57b1eb8,Improving Application Resilience to Memory Errors with Lightweight Compression,Scott Levy; Kurt B. Ferreira; P. Bridges,2016,"International Conference for High Performance Computing, Networking, Storage and Analysis",https://www.semanticscholar.org/paper/b39b8b5be74498b90ae59297a6883e3fd57b1eb8
0b8e3b828c59c7a9dc130feb238ab971ad52e4cf,To Waffinity and Beyond: A Scalable Architecture for Incremental Parallelization of File System Code,Matthew Curtis-Maury; V. Devadas; Vania Fang; Aditya Kulkarni,2016,USENIX Symposium on Operating Systems Design and Implementation,https://www.semanticscholar.org/paper/0b8e3b828c59c7a9dc130feb238ab971ad52e4cf
80f28e50efad1a7a1aa059ff8b20f69ad0d644b0,Efficient Checkpointing of Live Virtual Machines,Bernhard Egger; Younghyun Cho; Changyeon Jo; Eunbyung Park; Jaejin Lee,2016,IEEE transactions on computers,https://www.semanticscholar.org/paper/80f28e50efad1a7a1aa059ff8b20f69ad0d644b0
696c49a3a3925272d93152dcb53c8dd9795615fa,Virtual Machine Migration in Cloud Data Centers for Resource management,C. Reddy,2016,,https://www.semanticscholar.org/paper/696c49a3a3925272d93152dcb53c8dd9795615fa
869a51c3d75528f68386b68203186020e53a9af7,Building a Reliable Storage Stack,Cornelis van Moolenbroek,2016,,https://www.semanticscholar.org/paper/869a51c3d75528f68386b68203186020e53a9af7
ac5c147230bcd5787298d9c8ee8758a621228fd7,Review of Virtual Memory Optimization in Cloud Environment,Ye Ding; He Xu; Peng Li; J. Ding,2016,International Workshop on Intelligent Networking and Collaborative Systems,https://www.semanticscholar.org/paper/ac5c147230bcd5787298d9c8ee8758a621228fd7
571d78fa3efad675bd56e2772a7327901ed33e28,Virtual Snooping Coherence for Multi-Core Virtualized Systems,Daehoon Kim; Chang Hyun Park; Hwanju Kim; Jaehyuk Huh,2016,IEEE Transactions on Parallel and Distributed Systems,https://www.semanticscholar.org/paper/571d78fa3efad675bd56e2772a7327901ed33e28
e99f670c3c0e66b2052bf3d184a837a3c03c2ec3,A Virtualized Separation Kernel for Mixed-Criticality Systems,Richard West; Ye Li; Eric S. Missimer; Matthew Danish,2016,ACM Transactions on Computer Systems,https://www.semanticscholar.org/paper/e99f670c3c0e66b2052bf3d184a837a3c03c2ec3
b877cbbfaf99d98218a7c6ebcab76743632611b5,Serverless Computation with OpenLambda,Scott Hendrickson; Stephen Sturdevant; T. Harter; Venkateshwaran Venkataramani; Andrea C. Arpaci-Dusseau; Remzi H. Arpaci-Dusseau,2016,USENIX Workshop on Hot Topics in Cloud Computing,https://www.semanticscholar.org/paper/b877cbbfaf99d98218a7c6ebcab76743632611b5
671958087f3c24e7b025019476be8918302270e2,Agile Paging: Exceeding the Best of Nested and Shadow Paging,Jayneel Gandhi; M. Hill; M. Swift,2016,International Symposium on Computer Architecture,https://www.semanticscholar.org/paper/671958087f3c24e7b025019476be8918302270e2
2dabee01d276902600db6bdb1e1f8a9f0065a7fa,Using Rollback Avoidance to Mitigate Failures in Next-Generation Extreme-Scale Systems,Scott Levy,2016,,https://www.semanticscholar.org/paper/2dabee01d276902600db6bdb1e1f8a9f0065a7fa
ce8420d808a321f98933dc4db98a79a75130eed1,"Isolate First, Then Share: a New OS Architecture for Datacenter Computing",Gang Lu; Jianfeng Zhan; Chongkang Tan; Xinlong Lin; Defei Kong; Chen Zheng; Fei Tang; Cheng Huang; Lei Wang; Tianshu Hao,2016,,https://www.semanticscholar.org/paper/ce8420d808a321f98933dc4db98a79a75130eed1
97db448d756f99ccac295fcc96b3256c2957d084,"""Isolate First, Then Share"": a New OS Architecture for the Worst-case Performance",Gang Lu; Jianfeng Zhan; Chongkang Tan; Xinlong Lin; Lei Wang; Defei Kong; Tianshu Hao; Fei Tang,2016,,https://www.semanticscholar.org/paper/97db448d756f99ccac295fcc96b3256c2957d084
28e325587d74909d532ea70dd62b5a5bb0f63589,On Horizontal Decomposition of the Operating System,Gang Lu; Jianfeng Zhan; Xinlong Lin; Chongkang Tan; Lei Wang,2016,arXiv.org,https://www.semanticscholar.org/paper/28e325587d74909d532ea70dd62b5a5bb0f63589
5d185bdefc9036cc939b28e719f49c05b1211ad5,Slacker: Fast Distribution with Lazy Docker Containers,T. Harter; Brandon Salmon; Rose F. Liu; Andrea C. Arpaci-Dusseau; Remzi H. Arpaci-Dusseau,2016,USENIX Conference on File and Storage Technologies,https://www.semanticscholar.org/paper/5d185bdefc9036cc939b28e719f49c05b1211ad5
fa9e9e64831b1fa1b2df4bf2bb14218fc934bb47,Virtualisation en contexte HPC,A. Capra,2015,,https://www.semanticscholar.org/paper/fa9e9e64831b1fa1b2df4bf2bb14218fc934bb47
422e6c8bf717e4c08548400bcb7dad0fb6300a4a,vCache: Architectural support for transparent and isolated virtual LLCs in virtualized environments,Daehoon Kim; Hwanju Kim; N. Kim; Jaehyuk Huh,2015,Micro,https://www.semanticscholar.org/paper/422e6c8bf717e4c08548400bcb7dad0fb6300a4a
204d46abfd356465edc6324f02b63f7b493e1958,Coherence domain restriction on large scale systems,Yaosheng Fu; Tri M. Nguyen; D. Wentzlaff,2015,Micro,https://www.semanticscholar.org/paper/204d46abfd356465edc6324f02b63f7b493e1958
16d04ef2dfec414ca5cddace341e3961d03df579,Fast Two-Level Address Translation for Virtualized Systems,Jeongseob Ahn; Seongwook Jin; Jaehyuk Huh,2015,IEEE transactions on computers,https://www.semanticscholar.org/paper/16d04ef2dfec414ca5cddace341e3961d03df579
974ca314963df4cbc65303dda3065f7ee8bc3631,Liberating Virtual Machines from Physical Boundaries through Execution Knowledge,Yoshihisa Abe,2015,,https://www.semanticscholar.org/paper/974ca314963df4cbc65303dda3065f7ee8bc3631
bf2125ae051c7c58bc6a4688ee90b48d10c7d464,LibVM: an architecture for shared library sandboxing,N. Goonasekera; W. Caelli; C. Fidge,2015,"Software, Practice & Experience",https://www.semanticscholar.org/paper/bf2125ae051c7c58bc6a4688ee90b48d10c7d464
25a4712c9a06860b4132fc94910f810e45893e85,Mjölnir: collecting trash in a demanding new world,Z. Weiss; S. Subramanian; S. Sundararaman; Vinay Sridhar; Nisha Talagala; Andrea C. Arpaci-Dusseau; Remzi H. Arpaci-Dusseau,2015,INFLOW '15,https://www.semanticscholar.org/paper/25a4712c9a06860b4132fc94910f810e45893e85
5887181caba027b78cb0ce0fdc813b593879017a,Single System Image in a Linux-based Replicated Operating System Kernel,A. Ravichandran,2015,,https://www.semanticscholar.org/paper/5887181caba027b78cb0ce0fdc813b593879017a
8855ea7ad690a85d75b6d0504bd2ca7eb9f1be20,Mbench: Benchmarking a Multicore Operating System Using Mixed Workloads,Gang Lu; Xinlong Lin; Runlin Zhou,2015,"Workshop on Big Data Benchmarks, Performance Optimization, and Emerging Hardware",https://www.semanticscholar.org/paper/8855ea7ad690a85d75b6d0504bd2ca7eb9f1be20
d19039f39e49d422f60602baec408cb55cc2a51b,ESTUDO DA EFETIVIDADE DOS MECANISMOS DE COMPARTILHAMENTO DE MEMÓRIA EM HIPERVISORES,Fellipe Medeiros Veiga,2015,,https://www.semanticscholar.org/paper/d19039f39e49d422f60602baec408cb55cc2a51b
2b72f77b0f80bf3087eaddcb6d4c2e7f8a3baaf9,Fast Memory Deduplication of Disk Cache Pages in Virtual Environments,Yan Niu; W. Liu; Fei Xiang; Lihong Wang,2015,2015 IEEE Fifth International Conference on Big Data and Cloud Computing,https://www.semanticscholar.org/paper/2b72f77b0f80bf3087eaddcb6d4c2e7f8a3baaf9
d1fe0fed5ed1fd91987bb142bb5dc0137a0abc8a,Containing the Hype,Kavita Agarwal; Bhushan Jain; Donald E. Porter,2015,Asia Pacific Workshop on Systems,https://www.semanticscholar.org/paper/d1fe0fed5ed1fd91987bb142bb5dc0137a0abc8a
ac9940bbeb0fe34eeed4d767e5017866eddb2cc5,SpanFS: A Scalable File System on Fast Storage Devices,Junbin Kang; Benlong Zhang; Tianyu Wo; Weiren Yu; Lian Du; Shuai Ma; J. Huai,2015,USENIX Annual Technical Conference,https://www.semanticscholar.org/paper/ac9940bbeb0fe34eeed4d767e5017866eddb2cc5
a29b74756f98a8c838c4f5663c3653e669278861,Casuar - A Protected Library OS for running Windows applications on top of Vortex,Erlend Helland Graff,2015,,https://www.semanticscholar.org/paper/a29b74756f98a8c838c4f5663c3653e669278861
c6a6793c1a684588dfea72eef7503fc9b63d6aa4,K2,F. Lin; Zhen Wang; Lin Zhong,2015,ACM Transactions on Computer Systems,https://www.semanticscholar.org/paper/c6a6793c1a684588dfea72eef7503fc9b63d6aa4
f29fd6778f2ca0c7d4c9ce3dbc5ae245a7054fb3,Dependable decentralized storage management for cloud computing,J. Paulo; J. Pereira,2015,,https://www.semanticscholar.org/paper/f29fd6778f2ca0c7d4c9ce3dbc5ae245a7054fb3
a96de028d4e64197feafa6dc7a30e74cd6727064,Hare: a file system for non-cache-coherent multicores,Charles Gruenwald; F. Sironi; M. Kaashoek; Nickolai Zeldovich; Mit Csail,2015,European Conference on Computer Systems,https://www.semanticscholar.org/paper/a96de028d4e64197feafa6dc7a30e74cd6727064
d10d761e99a8ae09717e5eb7e218bc938570a37b,Sharing-Aware Resource Management Algorithms for Virtual Computing Environments,Safraz Rampersaud,2015,IEEE International Conference on Consumer Electronics,https://www.semanticscholar.org/paper/d10d761e99a8ae09717e5eb7e218bc938570a37b
506047bba6efbb18372fe883914c75d6f9f590d3,Virtualization Tools and Techniques: Survey,Anum Masood; M. Sharif; Mussarat Yasmin; M. Raza,2015,,https://www.semanticscholar.org/paper/506047bba6efbb18372fe883914c75d6f9f590d3
c1b3ac6a109cf1553ba4858ad416fa45fca61f55,ANViL: Advanced Virtualization for Modern Non-Volatile Memory Devices,Z. Weiss; Sriram Subramanian; S. Sundararaman; Nisha Talagala; Andrea C. Arpaci-Dusseau; Remzi H. Arpaci-Dusseau,2015,USENIX Conference on File and Storage Technologies,https://www.semanticscholar.org/paper/c1b3ac6a109cf1553ba4858ad416fa45fca61f55
8eaba7396d2c5c892662ef088f81a309e00abe71,A study of the viability of exploiting memory content similarity to improve resilience to memory errors,Scott Levy; Kurt B. Ferreira; P. Bridges; A. Thompson; C. Trott,2015,The international journal of high performance computing applications,https://www.semanticscholar.org/paper/8eaba7396d2c5c892662ef088f81a309e00abe71
